customer_id,age,gender,subscription_length,membership_type,num_logins,num_complaints,num_classes_attended,avg_session_time,renewed_membership
771365,69,Female,12,1,38,3,4,90.9,0
204113,21,Male,34,6,37,0,19,89.5,1
655095,25,Male,7,6,29,0,12,40.6,0
561567,37,Male,11,6,31,0,0,61.0,1
949852,46,Female,31,12,44,3,11,59.3,1
628041,68,Female,29,3,1,1,18,81.5,0
142264,62,Female,13,3,10,1,9,98.9,0
558407,63,Male,31,1,19,4,4,81.4,0
457566,27,Female,2,12,36,3,19,97.9,0
612470,60,Male,39,6,8,0,5,38.9,0
987052,51,Male,15,12,37,3,11,109.0,1
170040,43,Male,57,3,48,1,2,78.3,1
393485,58,Female,11,1,18,1,13,33.4,1
238425,66,Female,34,12,39,2,3,87.9,1
203536,20,Female,39,3,6,2,16,76.6,0
179691,23,Female,4,12,4,4,16,49.8,0
612219,22,Male,11,3,46,3,13,98.8,1
861219,22,Female,29,12,41,2,14,114.0,0
234433,64,Male,2,6,23,2,6,59.0,0
993005,40,Female,16,12,47,3,3,74.5,0
906618,66,Female,39,12,40,1,16,41.5,0
244917,26,Female,13,6,6,4,5,113.7,0
111342,52,Male,37,12,10,4,10,58.7,0
233037,37,Male,17,3,8,4,11,47.5,1
908316,66,Male,21,3,48,2,14,73.1,0
800296,59,Male,44,3,29,1,11,33.9,1
355553,52,Male,60,3,40,4,10,52.8,1
487542,67,Female,19,3,2,3,16,36.1,1
969022,35,Male,7,6,21,4,7,41.5,1
985750,34,Male,38,6,39,0,11,40.1,1
748957,41,Male,8,12,19,1,8,108.5,0
824085,20,Male,13,3,31,0,10,113.7,1
848938,49,Female,37,12,47,1,2,72.7,0
222237,52,Male,2,3,6,3,6,86.7,0
118193,55,Female,41,12,6,2,2,92.6,0
461077,30,Female,11,6,19,2,15,65.2,1
919377,64,Female,24,3,24,1,9,63.3,1
256731,42,Male,6,6,44,4,6,90.8,1
311749,26,Female,26,12,34,0,19,63.9,1
492282,21,Male,7,6,43,3,14,82.3,1
994886,31,Male,57,6,23,4,9,76.4,1
160536,54,Male,39,6,39,2,11,77.2,1
915680,51,Male,19,1,12,4,17,104.6,1
331057,28,Male,6,12,47,0,8,93.4,1
129492,58,Female,43,12,38,2,8,116.5,1
448594,20,Female,29,3,3,1,3,101.2,0
772398,45,Male,43,3,11,3,4,43.1,0
921521,46,Female,39,3,16,3,6,96.5,1
246710,26,Male,2,6,0,2,6,89.9,0
324763,20,Female,19,12,16,1,10,88.1,1
519864,42,Female,4,6,1,0,9,73.3,0
363568,51,Female,58,12,5,3,10,35.6,1
677550,29,Female,6,6,43,2,17,115.6,0
977355,59,Female,49,3,10,3,11,106.7,1
313555,26,Male,57,6,42,1,15,73.8,1
440411,32,Male,37,1,17,0,3,44.3,0
571649,57,Female,28,3,39,1,16,104.2,0
685066,42,Male,30,1,24,4,16,68.8,1
486019,22,Female,7,1,38,1,4,65.1,0
865692,28,Male,9,3,27,1,12,89.9,1
746319,51,Female,25,1,45,3,2,98.3,1
572078,41,Female,33,1,15,1,16,35.7,1
152708,32,Female,1,12,11,2,10,99.1,1
442275,55,Male,51,6,40,3,0,96.1,1
709626,25,Male,6,1,28,3,17,83.0,1
219574,22,Female,18,6,22,4,16,60.5,1
675278,65,Female,10,1,20,2,8,44.8,0
362236,43,Male,28,3,15,1,19,39.2,1
871353,35,Male,11,3,47,4,6,30.1,0
539168,23,Male,33,12,40,2,4,48.6,0
641463,54,Male,1,3,44,4,15,67.0,1
186721,65,Male,13,12,25,0,6,51.9,1
501266,30,Female,37,3,36,1,12,57.8,1
115760,45,Male,20,6,21,4,12,65.1,1
757468,22,Female,1,1,9,0,14,57.7,1
756737,30,Female,52,1,6,1,16,95.2,1
579983,34,Male,3,12,8,4,16,74.3,0
912408,67,Male,18,3,24,4,18,31.7,0
725792,57,Female,41,6,45,4,9,50.4,1
342460,62,Male,14,6,14,4,1,93.9,0
975532,49,Female,31,3,12,3,13,57.1,0
601311,46,Male,27,1,41,4,2,112.8,1
264984,68,Male,17,3,45,3,6,94.1,1
692723,20,Male,55,1,25,3,10,56.1,1
257515,57,Female,46,3,20,0,16,76.5,1
141377,51,Male,29,1,22,1,14,90.1,1
241265,57,Female,36,12,43,3,18,47.4,1
181520,44,Male,37,6,27,2,10,52.2,0
713928,30,Female,26,3,37,3,14,75.6,1
893638,62,Male,53,1,11,2,14,113.2,1
653363,50,Female,17,1,23,0,5,61.0,1
289543,23,Female,22,1,12,2,14,66.2,1
304849,41,Female,25,12,39,0,8,47.2,1
724077,36,Female,2,1,47,0,4,83.4,0
876124,33,Female,55,6,1,0,18,96.6,1
339125,57,Female,22,12,38,2,4,69.7,0
426680,45,Male,5,1,11,2,12,97.5,0
374760,50,Female,4,6,38,0,17,57.2,1
851540,65,Female,36,1,13,0,19,93.6,1
620033,58,Female,6,6,29,1,16,53.3,0
230819,30,Male,52,6,40,0,14,100.3,1
281836,60,Male,21,1,49,4,13,104.8,1
324266,62,Male,13,6,42,1,15,101.8,1
165910,42,Female,54,3,47,1,3,49.4,0
717668,59,Male,37,1,18,1,16,92.5,0
213211,53,Male,55,3,30,4,19,78.5,0
742249,44,Female,25,6,42,1,13,118.7,1
568148,55,Female,26,12,49,1,17,62.5,1
675567,24,Male,55,12,42,2,5,99.4,1
209635,22,Female,39,6,24,2,7,63.3,1
690572,60,Female,20,3,3,0,8,65.7,0
687308,62,Female,33,1,49,0,0,40.0,1
351086,68,Female,14,12,12,3,12,51.6,1
585440,48,Male,56,3,35,4,2,44.8,1
268518,40,Female,36,12,41,2,5,44.3,0
561350,59,Male,17,12,36,0,16,30.8,1
530516,27,Male,21,6,2,4,7,101.4,1
606056,49,Male,46,1,15,1,5,72.1,1
770745,60,Male,16,3,25,4,15,102.4,1
991852,47,Female,46,3,39,2,0,85.1,1
382363,56,Female,16,1,38,3,9,104.8,1
153045,48,Female,56,3,18,2,17,75.3,0
448898,35,Male,20,12,45,0,13,38.5,1
433569,53,Male,29,1,14,0,4,85.5,1
182675,19,Male,28,12,31,4,16,91.0,0
281161,31,Female,8,12,48,2,13,86.4,0
903488,30,Male,24,12,20,0,17,102.1,1
763782,46,Female,3,1,0,1,3,95.8,0
975081,29,Female,25,3,5,1,19,68.9,0
928272,56,Female,19,12,26,3,1,103.7,1
594234,19,Female,33,1,22,4,6,92.3,1
258758,49,Male,2,1,46,0,6,40.8,0
556698,30,Female,15,6,30,3,6,78.6,0
267392,63,Male,22,6,11,1,12,95.6,1
770491,44,Female,60,6,20,3,18,79.8,1
444047,66,Male,10,3,1,3,5,115.4,0
631885,58,Male,18,3,4,0,19,39.1,0
496364,34,Female,22,3,8,0,16,95.0,0
763733,57,Female,46,3,19,0,17,104.2,1
482717,48,Female,49,12,45,4,0,93.2,1
869561,51,Male,27,1,17,3,12,64.7,1
697442,41,Female,13,1,21,3,18,64.7,1
674912,62,Female,33,6,7,4,15,82.8,0
991756,52,Male,5,1,33,1,9,65.7,0
305756,65,Female,26,3,8,2,12,109.5,1
729304,23,Male,13,1,6,1,9,39.9,1
646986,36,Female,27,12,29,4,13,87.5,0
351355,47,Male,57,12,17,3,8,42.1,1
206328,24,Male,14,6,26,3,10,78.6,1
487416,27,Female,24,3,15,0,2,94.4,1
661684,58,Male,3,1,20,0,7,44.9,1
921321,49,Female,47,6,4,3,11,93.4,1
343947,51,Female,51,1,28,3,2,42.6,0
576649,45,Male,49,6,46,0,6,85.8,1
156966,32,Female,30,6,36,0,13,75.5,1
590785,47,Male,35,12,42,1,6,56.8,0
782873,54,Male,48,12,21,3,6,40.0,1
693872,46,Male,14,12,13,3,13,96.2,0
299809,39,Male,12,6,18,4,11,64.4,0
808362,21,Male,28,12,34,1,0,37.8,1
381526,37,Male,44,12,23,2,4,99.6,0
515940,49,Male,29,3,41,2,10,51.0,0
948695,53,Male,43,1,5,2,0,96.3,0
905648,67,Female,17,1,2,0,12,80.8,1
499388,21,Female,40,3,33,2,16,47.5,0
911627,44,Male,49,3,44,4,2,36.9,1
927715,34,Female,21,12,49,0,9,83.4,1
481238,29,Female,57,12,1,0,18,32.3,1
694167,39,Female,23,1,14,2,6,35.9,1
423840,34,Female,20,3,36,0,19,93.2,1
916580,27,Female,11,3,14,1,2,78.5,0
468804,18,Female,57,12,31,1,11,59.4,0
233464,39,Male,57,1,20,2,9,78.5,1
987635,43,Female,34,6,16,4,11,83.2,0
750335,35,Female,10,3,33,0,14,80.9,1
500851,67,Female,10,1,31,3,5,87.8,1
277477,31,Female,43,1,49,2,18,114.6,1
605386,64,Male,60,1,46,0,4,65.0,1
955100,46,Male,6,3,22,2,19,57.1,0
553653,29,Male,36,6,34,2,1,33.5,1
625486,53,Male,24,12,36,4,18,43.2,0
632445,52,Female,12,6,42,3,18,39.6,0
679496,69,Male,43,1,40,0,3,60.2,1
143956,29,Male,55,3,36,2,19,84.9,1
656296,24,Male,23,3,32,2,4,34.2,1
895777,46,Male,27,6,24,0,6,95.5,1
121471,28,Female,58,6,45,2,3,65.8,0
820173,50,Male,57,3,36,2,10,116.7,1
421270,23,Female,45,6,39,2,2,81.2,0
465470,64,Male,37,12,20,1,4,99.4,1
427525,32,Female,6,12,45,1,19,107.5,1
505668,49,Female,1,12,47,3,14,110.0,0
896429,68,Male,6,1,37,4,17,76.7,0
384572,28,Male,50,6,39,0,15,65.7,1
955048,40,Male,22,3,33,4,15,80.4,1
996225,43,Male,41,1,18,4,9,66.2,1
248725,51,Female,24,3,26,1,0,51.7,0
629031,63,Female,25,6,8,3,10,59.2,0
789384,51,Male,15,6,4,4,16,50.9,0
863224,46,Male,26,1,4,4,14,54.2,1
224882,21,Female,8,1,24,2,6,38.4,0
939699,34,Male,51,12,25,0,5,68.4,1
977408,52,Female,24,1,18,3,14,51.2,1
889647,30,Male,48,12,29,0,14,70.4,1
505518,58,Female,38,1,35,1,6,101.3,1
628436,56,Female,6,12,47,4,2,70.3,0
657071,32,Female,54,6,47,4,13,115.9,1
548294,46,Female,35,3,15,0,8,43.3,1
188604,46,Female,42,6,6,1,2,106.5,0
748917,28,Male,1,12,17,2,5,52.3,0
875428,69,Female,60,6,20,2,19,114.1,1
212512,49,Male,46,1,30,4,8,50.4,1
349595,19,Female,36,1,0,4,0,97.2,1
726786,64,Female,58,3,2,3,8,35.6,1
363994,31,Male,12,3,30,0,11,86.7,1
355467,37,Male,38,6,24,4,3,49.7,1
872752,39,Male,11,3,7,1,15,90.3,0
116000,28,Male,12,1,0,0,4,87.2,1
311671,44,Female,42,1,6,3,16,113.1,0
498280,20,Male,50,1,6,2,16,86.4,0
443233,34,Female,39,12,7,3,5,66.7,0
885953,61,Male,7,12,18,0,14,47.4,1
352818,45,Male,11,6,16,2,0,89.2,1
897583,46,Female,36,12,10,1,12,40.5,1
282509,38,Female,52,3,46,2,15,104.6,1
607697,64,Male,31,1,40,2,1,52.3,1
324972,33,Female,33,6,48,1,18,77.2,0
731662,54,Female,13,12,10,4,1,83.6,1
206435,37,Female,18,6,37,4,11,62.6,0
951420,23,Female,41,6,40,2,11,89.7,1
823027,36,Female,58,3,49,2,7,52.5,1
890902,22,Female,56,3,1,3,11,33.1,1
761933,20,Female,24,3,3,4,10,116.3,0
239912,18,Female,9,6,49,1,1,58.8,0
630508,55,Male,31,6,27,2,0,94.2,0
766536,32,Female,55,3,32,2,3,75.7,1
489076,51,Male,41,12,10,3,8,90.2,0
514316,52,Female,10,1,2,3,6,40.0,1
559501,66,Female,60,3,39,3,9,76.7,1
789955,42,Female,2,12,4,0,19,65.3,0
750735,41,Female,38,6,20,1,13,70.7,1
567691,29,Male,15,6,21,0,0,117.0,1
867521,35,Male,3,12,36,2,4,42.3,0
882961,32,Female,43,12,10,3,12,97.9,0
230068,61,Male,31,6,43,3,5,59.7,0
758492,33,Female,6,6,21,3,16,56.1,1
941202,44,Female,3,6,40,4,14,54.4,1
173290,25,Male,56,6,12,1,6,61.4,1
109387,63,Male,11,3,2,0,7,62.1,0
300133,42,Female,15,6,12,1,1,54.4,0
906319,34,Female,45,6,27,3,17,90.1,1
964907,46,Male,52,12,10,2,6,34.3,1
347650,25,Female,28,12,10,4,19,59.9,0
876929,32,Male,10,12,20,1,15,55.2,0
284734,44,Female,38,6,20,2,18,97.6,0
400972,63,Female,47,12,6,3,8,43.2,0
614070,67,Male,57,6,16,3,11,114.7,1
822456,69,Male,50,6,47,3,13,45.3,1
607965,24,Male,50,12,13,3,6,63.3,0
998968,20,Female,7,1,32,4,1,48.0,1
819584,46,Female,15,3,10,4,16,55.8,0
398588,61,Female,18,3,12,1,10,98.5,1
328060,41,Female,18,1,0,3,17,72.9,0
634949,20,Male,52,1,33,4,11,44.6,1
640752,37,Female,41,6,8,2,2,34.2,0
865717,63,Female,24,12,12,4,13,50.7,1
711767,32,Female,2,3,36,4,14,115.1,0
738504,42,Male,40,3,29,1,18,106.1,0
439851,47,Female,20,1,40,4,9,69.6,1
453473,31,Female,34,12,44,2,8,73.4,0
854776,24,Male,43,3,36,3,9,110.9,1
295691,34,Female,26,3,46,0,19,83.2,1
935279,61,Female,7,6,6,1,3,109.3,0
631580,37,Male,38,6,13,2,18,74.3,1
580145,53,Female,30,6,47,1,9,48.0,1
754618,26,Female,42,3,5,3,16,95.3,1
981526,55,Female,5,3,33,4,11,77.4,1
543435,65,Male,11,6,15,4,0,90.2,1
615609,39,Female,1,6,36,2,10,44.2,1
596612,19,Female,34,12,35,3,12,88.3,1
532864,41,Male,56,3,45,0,0,64.4,1
227081,25,Male,1,3,5,0,0,59.9,0
149180,28,Female,19,1,7,4,15,90.4,1
268228,30,Female,2,6,23,3,6,83.3,1
500265,34,Female,21,6,2,3,9,88.4,0
549668,25,Female,20,6,3,2,15,116.9,1
483923,38,Male,23,3,31,0,0,93.1,1
242074,35,Female,21,12,0,2,8,87.7,0
827936,47,Male,24,3,33,1,5,85.2,1
762737,35,Male,4,1,44,3,14,65.9,1
423141,63,Female,12,1,8,0,3,105.5,0
497859,64,Female,22,12,11,2,14,64.3,1
115909,48,Male,20,6,9,4,9,93.0,0
431446,55,Male,18,1,9,1,15,56.4,0
893915,49,Female,1,3,49,2,12,43.3,0
616390,28,Male,30,1,43,4,18,41.7,1
913472,62,Female,33,1,47,0,19,87.1,1
584706,42,Female,24,12,22,0,3,59.5,1
110403,50,Male,14,12,5,1,19,54.8,1
570624,55,Male,36,3,23,4,15,83.3,0
637857,58,Female,5,6,23,3,10,32.3,1
899874,25,Male,11,12,20,0,14,52.2,0
100721,28,Female,24,12,41,3,10,60.6,1
992925,39,Female,60,6,30,3,10,93.8,1
749825,68,Female,31,1,46,2,2,79.1,0
709997,41,Male,55,3,40,2,16,107.0,1
356257,58,Female,13,3,29,0,4,60.1,0
692547,34,Female,16,1,33,3,12,56.7,1
826105,29,Female,24,6,17,2,9,33.0,1
412730,63,Female,13,6,11,4,4,115.7,1
665592,49,Female,24,12,34,4,11,75.1,1
753925,32,Female,54,6,6,4,7,75.2,1
680807,33,Female,26,3,40,4,11,113.1,0
946208,39,Female,2,3,39,3,15,56.1,1
142189,45,Female,16,3,24,4,1,59.9,1
221597,37,Female,38,6,5,3,2,89.1,0
169771,50,Female,46,1,0,0,17,100.7,1
466383,27,Male,1,3,45,0,16,92.9,1
560001,57,Female,49,3,15,4,1,101.0,0
482446,49,Female,11,1,47,4,11,81.8,1
859798,67,Female,51,12,3,4,16,107.7,0
653167,50,Male,35,6,28,0,5,79.5,1
823943,19,Female,43,3,37,2,16,50.6,1
898718,50,Male,29,6,46,0,1,78.8,1
786891,50,Female,37,3,27,4,7,94.2,0
333632,58,Female,17,3,21,2,13,88.8,1
320902,30,Male,58,12,7,2,5,51.9,1
493042,47,Female,54,1,31,1,8,33.7,1
768956,50,Male,39,1,32,3,0,52.7,1
222383,30,Male,42,1,12,4,4,118.6,1
244138,69,Female,28,12,26,3,6,46.6,1
953548,43,Female,29,12,17,1,8,71.8,1
906057,39,Female,43,1,17,3,13,87.5,1
617619,56,Female,3,6,12,4,8,109.2,1
798153,19,Male,52,6,21,1,3,98.4,0
802792,55,Male,10,12,13,3,19,111.8,0
460082,56,Female,59,6,10,0,14,84.4,0
811357,43,Male,42,1,38,2,3,107.9,0
489485,63,Male,14,3,49,1,2,53.7,1
292515,67,Female,12,6,21,0,13,68.8,1
511315,32,Male,47,1,35,4,8,105.9,1
480572,51,Male,42,1,16,2,18,59.3,1
979945,59,Female,30,1,31,1,5,108.4,1
387331,61,Male,32,6,13,2,2,62.7,1
323576,66,Female,32,3,41,1,17,62.7,1
891243,57,Male,42,6,28,1,15,57.8,1
834937,28,Female,32,1,5,3,2,79.2,0
314030,20,Male,26,1,49,2,1,41.6,1
840888,23,Male,51,1,3,2,1,33.3,0
377560,26,Female,1,12,10,0,9,110.8,0
237221,23,Female,56,6,44,4,14,113.6,1
488424,26,Female,58,3,39,0,2,36.9,1
723337,56,Female,42,6,9,3,7,79.5,1
885501,48,Male,2,1,27,1,17,78.6,1
700843,49,Male,17,1,10,3,10,63.5,1
308974,58,Male,30,12,34,3,6,81.2,1
895131,67,Female,56,1,14,0,18,71.2,1
201569,29,Male,39,6,7,1,6,74.1,1
794923,25,Male,7,6,19,4,1,98.0,1
173924,25,Female,52,6,49,3,5,77.3,0
641824,67,Female,27,1,20,4,4,59.1,0
764542,45,Male,9,12,0,1,13,82.3,0
498588,37,Female,22,6,28,1,17,87.7,1
523854,64,Male,34,3,23,0,3,89.6,1
681967,24,Male,46,3,29,2,3,85.6,1
465287,28,Female,49,3,39,0,12,89.8,1
572924,37,Male,1,6,34,4,0,57.9,0
263999,33,Female,9,12,32,0,19,70.2,0
534522,21,Female,20,1,19,1,4,90.2,0
207262,23,Male,53,12,15,3,2,97.9,1
237952,39,Male,19,1,8,2,18,69.1,1
439478,43,Male,36,1,30,1,12,62.9,1
736352,20,Female,60,1,16,3,6,94.4,1
907654,58,Male,40,1,30,4,9,50.0,1
287064,59,Female,45,6,47,4,2,30.9,1
243359,31,Female,4,3,22,4,1,72.4,0
554210,28,Male,9,6,5,0,6,45.6,0
259393,35,Female,41,12,29,4,8,64.0,1
869221,29,Male,22,1,6,4,11,56.2,0
196658,40,Male,18,6,47,0,9,100.0,1
802220,29,Male,12,6,39,3,18,59.8,1
735079,30,Male,42,6,41,1,12,87.7,1
703133,42,Male,43,1,45,2,9,90.7,1
201870,62,Male,39,1,10,4,4,71.1,1
646020,68,Male,9,1,33,4,14,37.3,0
849098,36,Female,6,6,11,4,2,93.0,0
283102,63,Male,19,6,44,0,7,36.8,1
128662,53,Female,48,12,46,0,5,38.9,1
928926,62,Female,47,3,26,0,18,47.6,1
539115,25,Female,7,3,11,2,16,55.2,1
250008,46,Male,16,1,12,1,9,106.2,1
542795,49,Female,5,3,7,4,0,90.7,0
539785,68,Female,16,1,15,3,12,64.8,1
457771,61,Male,1,1,28,4,9,118.1,0
510095,35,Male,51,6,34,4,11,51.9,1
256326,23,Female,37,3,28,4,1,84.9,1
272606,35,Male,39,12,30,4,9,106.2,1
337861,36,Male,19,1,12,1,0,102.2,1
907471,39,Male,54,1,11,3,0,38.1,1
134889,54,Male,37,12,1,0,19,92.8,1
932892,49,Female,17,3,32,3,14,53.2,1
879201,58,Male,26,12,7,4,0,62.0,0
984364,20,Male,22,3,40,3,8,74.0,1
589606,45,Male,8,3,39,4,6,101.2,1
777507,27,Female,33,3,48,3,15,45.0,0
634042,68,Female,2,3,40,2,15,39.8,1
631998,52,Male,30,3,31,3,12,43.8,1
487840,46,Male,47,3,37,0,9,49.6,1
966548,32,Female,20,1,27,0,17,35.4,1
169502,50,Male,60,6,14,3,8,113.4,1
833563,24,Male,18,1,22,3,11,58.7,0
968553,29,Female,43,1,23,1,12,45.9,1
124279,66,Male,57,12,12,3,10,87.4,1
133544,47,Male,10,6,20,0,14,100.8,1
735122,38,Female,24,6,11,2,9,97.8,1
857990,48,Female,56,6,12,0,9,94.7,1
864745,41,Male,4,3,38,1,8,34.5,1
181817,37,Female,37,3,22,3,2,100.4,1
521341,54,Male,4,3,49,2,15,75.2,0
124186,21,Male,13,1,45,0,11,88.4,1
306056,45,Male,25,6,42,2,16,116.1,1
147853,61,Female,13,6,27,4,14,103.0,1
629378,37,Female,18,1,13,0,2,104.3,1
233946,41,Male,59,3,16,4,4,46.3,0
916203,67,Male,24,12,23,2,12,72.9,1
163308,66,Female,2,6,33,3,5,115.4,0
337605,68,Female,48,1,47,3,8,82.4,0
944133,49,Female,33,3,21,3,18,39.2,1
578755,58,Male,58,1,9,4,6,95.9,1
854714,53,Female,19,12,7,3,12,33.9,1
702511,51,Female,9,12,20,1,4,96.8,0
963231,53,Male,28,3,36,0,15,109.2,1
848804,19,Male,35,1,6,0,3,68.3,1
163943,32,Male,57,3,25,2,4,67.2,1
397344,51,Female,39,1,12,4,19,57.4,1
421365,53,Male,10,1,15,0,18,108.9,1
990598,23,Male,1,12,29,4,5,79.3,0
320699,56,Male,42,1,30,2,3,82.1,0
744165,59,Male,21,1,4,3,0,89.6,0
802632,68,Female,9,12,31,2,16,57.0,0
658291,68,Male,60,6,15,1,8,69.0,0
314398,29,Female,47,6,46,3,15,96.7,0
802238,20,Female,15,6,8,3,1,118.7,0
595289,62,Female,35,6,21,3,10,33.1,0
882724,35,Male,57,1,43,2,4,33.8,0
150097,57,Female,5,6,39,1,12,68.5,0
919698,38,Male,41,6,44,4,19,89.4,1
455085,32,Male,58,1,36,2,16,64.8,1
630222,50,Male,22,6,13,0,14,120.0,1
221672,52,Female,41,6,15,0,11,47.6,1
133494,43,Male,23,3,42,2,5,30.7,0
739504,25,Male,7,6,19,4,19,47.1,0
114930,53,Male,56,3,43,0,12,109.8,1
489596,65,Female,23,6,14,4,17,43.1,1
596787,47,Female,44,1,43,3,14,73.1,0
379544,40,Female,25,6,25,2,14,67.7,0
876511,59,Male,27,12,8,3,7,89.9,1
537365,61,Female,41,1,0,0,18,34.9,1
968417,31,Male,6,6,34,4,13,89.3,1
451114,31,Male,55,6,43,3,6,61.9,1
935714,19,Female,34,1,19,0,13,113.3,1
355630,54,Male,9,12,44,1,4,106.4,0
311032,22,Female,60,1,5,3,14,66.0,0
548292,55,Male,49,12,41,1,14,119.4,1
531313,62,Female,33,1,9,1,3,34.7,0
441327,58,Male,51,1,47,0,0,101.0,1
572703,64,Male,60,3,32,2,16,69.0,0
369835,31,Male,6,3,15,4,19,69.0,0
901321,56,Male,37,1,35,0,0,45.3,0
940221,42,Male,31,3,5,3,15,76.3,0
479900,37,Female,34,6,18,4,12,37.6,1
153488,19,Male,41,6,30,2,17,85.5,1
461774,56,Female,29,6,1,0,9,51.7,1
781214,23,Female,58,3,17,2,17,95.2,1
412336,34,Female,14,3,41,3,16,84.7,1
736015,42,Male,36,6,27,0,8,97.2,1
648314,45,Male,36,1,3,3,13,97.5,1
967601,19,Male,53,6,0,4,12,47.7,1
995871,52,Female,15,3,46,4,19,30.1,1
986544,54,Male,8,12,41,2,19,62.9,0
504941,22,Male,26,6,49,2,13,112.7,1
600755,18,Female,36,6,15,4,10,82.0,0
225618,57,Female,48,3,44,1,12,95.5,0
563506,29,Female,21,3,46,4,16,109.2,1
761337,53,Female,28,3,1,0,2,111.5,0
241114,62,Female,4,3,35,3,0,77.6,0
629794,40,Female,16,6,0,4,4,78.7,0
692853,64,Male,22,3,38,4,12,106.6,0
971914,48,Female,12,12,22,3,4,102.7,0
296200,28,Male,16,1,25,3,4,92.9,1
317600,27,Male,51,3,10,0,11,84.4,0
293263,20,Male,40,3,41,3,1,85.5,1
370659,31,Female,38,6,0,2,15,62.7,1
321539,33,Male,42,1,10,4,16,105.7,1
186414,27,Female,37,1,23,3,4,85.6,1
548023,46,Female,29,1,9,0,11,50.1,0
336316,27,Male,18,3,13,3,14,51.6,0
889173,29,Female,10,6,13,4,5,107.5,0
379468,47,Male,42,6,6,1,12,86.3,1
396791,58,Male,39,3,22,3,10,65.9,1
343803,18,Female,18,1,42,2,16,46.8,1
487279,22,Male,1,1,21,4,8,84.9,1
660804,37,Male,39,6,35,0,15,46.6,1
920622,25,Male,21,12,26,4,16,72.3,0
455755,60,Female,1,3,1,1,19,91.0,1
163230,29,Male,15,12,38,0,17,80.9,1
462671,18,Female,4,12,45,1,12,113.0,1
744409,37,Female,60,1,18,1,10,33.6,0
701133,45,Male,20,12,6,2,12,55.2,1
926009,60,Male,10,3,11,3,12,35.1,0
609547,54,Female,23,6,2,2,11,47.5,0
297834,64,Female,41,3,46,2,13,41.2,1
421830,54,Male,34,3,4,2,12,95.9,0
562154,29,Male,60,3,7,0,8,63.2,1
341634,54,Female,46,3,13,3,13,113.3,0
711793,66,Female,48,12,35,3,0,32.1,1
836840,66,Female,33,1,6,0,8,88.8,1
393811,61,Female,34,6,6,2,3,117.3,0
636140,45,Female,39,1,49,2,11,45.8,0
345853,64,Male,10,12,45,1,13,69.8,0
658372,32,Female,54,1,31,1,8,93.2,0
195415,23,Female,20,1,7,4,2,87.0,1
880036,61,Male,1,12,11,1,5,80.9,0
679922,37,Male,13,1,9,3,2,59.4,0
638662,67,Female,1,6,13,0,0,95.5,0
332087,31,Female,5,12,8,2,2,88.8,0
624539,19,Male,16,6,37,4,13,44.7,1
441560,26,Female,15,1,29,1,19,116.8,1
167566,54,Female,49,3,4,4,1,80.0,0
333542,37,Male,28,3,0,0,11,77.3,1
567461,43,Female,31,12,0,0,9,106.3,0
738040,46,Male,23,3,19,4,12,87.6,1
303268,18,Male,48,3,48,4,19,36.7,1
560916,52,Male,45,3,10,4,3,75.6,1
681653,23,Male,43,12,25,2,18,100.3,1
624389,54,Female,17,6,43,3,0,93.0,0
502704,22,Male,49,3,2,1,10,117.4,1
243455,50,Female,34,12,5,1,15,32.2,1
783254,66,Female,13,6,42,1,18,53.5,1
295685,68,Female,14,12,44,4,18,79.4,1
273186,31,Female,11,3,10,4,11,85.8,0
379202,29,Female,28,3,7,4,2,54.7,0
425005,59,Male,42,1,28,2,17,104.4,1
792025,37,Male,32,1,9,2,16,44.8,1
412399,67,Male,35,1,33,2,4,30.1,1
921765,41,Male,59,6,23,2,15,115.7,1
471811,60,Female,31,12,45,0,13,65.2,1
248679,51,Male,17,6,47,2,18,116.2,1
733567,42,Female,47,1,16,2,5,55.0,1
951314,67,Female,9,1,31,2,2,35.7,0
678014,46,Male,10,3,10,1,5,99.5,0
343900,56,Male,8,6,33,1,11,105.2,0
355573,48,Male,21,3,23,1,19,74.3,1
611591,64,Male,13,3,4,3,10,36.6,1
150792,60,Female,59,12,28,0,6,88.9,1
497066,67,Female,50,1,47,4,0,46.4,1
895495,40,Male,5,3,47,2,15,106.4,1
883297,61,Female,6,3,33,1,15,54.7,1
444903,55,Female,30,1,15,0,16,106.3,1
994646,37,Female,31,1,24,2,14,68.4,1
878575,40,Male,17,12,36,3,8,83.7,1
896231,62,Female,11,12,7,4,4,101.1,0
218361,69,Male,20,3,28,2,19,33.6,1
767701,33,Male,48,3,45,4,7,103.9,1
742409,67,Female,9,3,24,2,0,42.5,1
655001,59,Female,2,6,41,3,6,62.3,1
705527,25,Male,37,12,22,0,10,72.6,1
718238,67,Female,1,3,33,4,19,110.6,1
168327,38,Female,4,1,2,4,12,32.0,1
131413,18,Male,36,12,29,0,12,80.3,1
414003,25,Male,54,12,49,4,6,87.8,1
742232,46,Male,58,3,33,1,10,58.5,1
915395,49,Male,25,6,31,0,17,56.1,1
583909,55,Female,3,3,28,3,0,74.1,0
315745,22,Female,9,6,8,2,11,46.8,0
782743,64,Male,22,6,1,2,2,72.1,0
383763,39,Male,23,1,38,0,0,98.9,1
802021,64,Male,12,3,6,1,3,106.1,0
378506,51,Female,10,6,45,3,5,64.7,0
726791,18,Male,34,12,4,2,4,85.6,0
152941,43,Female,43,3,7,2,10,30.0,0
